id,title,url,source_site,publish_date,auto_decision,auto_reason,suggested_label,manual_label,manual_note
687,消毒供应中心技术工人招聘公告 （第三方派遣人员）2022.02.28,https://www.xn--gmqr3i68juyaffp44fww1e.cn/tzgg_zpgg/010089900004954.html,site_66_66,2026-03-23 14:51:10.810416,review,派遣,,,
686,门诊收费室人员招聘公告（第三方派遣人员）2022.03.29,https://www.xn--gmqr3i68juyaffp44fww1e.cn/tzgg_zpgg/010089900004955.html,site_66_66,2026-03-23 14:51:10.808650,review,派遣,,,
685,洗浆房工人招聘公告（第三方派遣人员）2022.06.01,https://www.xn--gmqr3i68juyaffp44fww1e.cn/tzgg_zpgg/010089900004956.html,site_66_66,2026-03-23 14:51:10.806832,review,派遣,,,
684,门诊收费室人员招聘公告（第三方派遣人员）2022.07.05,https://www.xn--gmqr3i68juyaffp44fww1e.cn/tzgg_zpgg/010089900004957.html,site_66_66,2026-03-23 14:51:10.804931,review,派遣,,,
682,核酸采样工作人员招聘公告（第三方派遣人员）2022.08.09,https://www.xn--gmqr3i68juyaffp44fww1e.cn/tzgg_zpgg/010089900004959.html,site_66_66,2026-03-23 14:51:10.800889,review,派遣,,,
681,门诊收费室人员招聘公告 （第三方派遣人员）2022.08.30,https://www.xn--gmqr3i68juyaffp44fww1e.cn/tzgg_zpgg/010089900004960.html,site_66_66,2026-03-23 14:51:10.798788,review,派遣,,,
562,成都医学院第一附属医院补充招聘科研助理特别岗的公告,https://www.cyfyy.cn/gzb_yygg_rczp/010014300024884.html,site_54_54,2026-03-23 14:50:08.353916,review,科研助理,,,
561,成都医学院第一附属医院招聘合同制人员公告,https://www.cyfyy.cn/gzb_yygg_rczp/010014300024911.html,site_54_54,2026-03-23 14:50:08.352088,review,合同制,,,
560,成都医学院第一附属医院招募2025年医疗卫生辅助岗公告,https://www.cyfyy.cn/gzb_yygg_rczp/010014300025062.html,site_54_54,2026-03-23 14:50:08.350075,review,辅助岗,,,
559,成都医学院第一附属医院招聘合同制人员的公告,https://www.cyfyy.cn/gzb_yygg_rczp/010014300025111.html,site_54_54,2026-03-23 14:50:08.348037,review,合同制,,,
556,成都医学院第一附属医院招募2025年医疗卫生辅助岗公告,https://www.cyfyy.cn/gzb_yygg_rczp/010014300025299.html,site_54_54,2026-03-23 14:50:08.341132,review,辅助岗,,,
555,成都医学院第一附属医院招聘合同制人员的公告,https://www.cyfyy.cn/gzb_yygg_rczp/010014300025322.html,site_54_54,2026-03-23 14:50:08.338514,review,合同制,,,
551,成都医学院第一附属医院招聘合同制人员的公告,https://www.cyfyy.cn/gzb_yygg_rczp/010014300025772.html,site_54_54,2026-03-23 14:50:08.327285,review,合同制,,,
550,成都医学院第一附属医院招聘合同制人员的公告,https://www.cyfyy.cn/gzb_yygg_rczp/010014300025890.html,site_54_54,2026-03-23 14:50:08.324141,review,合同制,,,
549,成都医学院第一附属医院招聘合同制人员的公告,https://www.cyfyy.cn/gzb_yygg_rczp/010014300026011.html,site_54_54,2026-03-23 14:50:08.319629,review,合同制,,,
547,成都市新都区人民医院高层次员工招聘计划2022-12-29,https://www.xdqrmyy.com/home/news/view/id/3680.html,site_53_53,2026-03-23 14:50:06.954428,review,泛招聘词,,,
545,成都市新都区人民医院编外用工招聘计划〔2023年第1号〕2023-02-08,https://www.xdqrmyy.com/home/news/view/id/3716.html,site_53_53,2026-03-23 14:50:06.951448,review,泛招聘词,,,
507,四川护理职业学院附属医院（四川省第三人民医院）2025年医疗卫生辅助岗位招募公告,https://www.shzyfy.com/hr_flow/2025/DdwjXwb1.html,site_50_50,2026-03-23 14:49:50.131996,review,辅助岗,,,
462,华西生物医学大数据研究院郭安源课题组科研助理招聘启事,https://www.wchscu.cn/public/notice/recruit/88424.html,site_42_42,2026-03-23 14:49:20.131769,review,科研助理,,,
459,华西医院生物医学大数据研究院郭安源教授课题组博士后招聘,https://www.wchscu.cn/public/notice/recruit/90898.html,site_42_42,2026-03-23 14:49:20.125106,review,泛招聘词,,,
456,四川大学华西医院陈蕾教授 常年招聘博士后研究员,https://www.wchscu.cn/public/notice/recruit/84586.html,site_42_42,2026-03-23 14:49:20.117108,review,泛招聘词,,,
455,四川大学华西医院健康数据科学研究室黄进教授 常年招聘博士后研究员,https://www.wchscu.cn/public/notice/recruit/87446.html,site_42_42,2026-03-23 14:49:20.113882,review,泛招聘词,,,
447,杨征教授课题组科研助理招聘启事,https://www.hxkq.org/Html/News/Articles/11482.html,site_40_40,2026-03-23 14:49:16.663192,review,科研助理,,,
445,田卫东教授课题组科研助理招聘启事,https://www.hxkq.org/Html/News/Articles/11709.html,site_40_40,2026-03-23 14:49:16.660460,review,科研助理,,,
442,田卫东教授课题组科研助理招聘启事,https://www.hxkq.org/Html/News/Articles/12139.html,site_40_40,2026-03-23 14:49:16.656185,review,科研助理,,,
440,四川大学华西口腔医院2023届科研助理项目需求启动（2023年7月18日更新）,https://www.hxkq.org/Html/News/Articles/13156.html,site_40_40,2026-03-23 14:49:16.653257,review,科研助理,,,
400,【专职科研助理招聘】成都市第四人民医院招聘项目制科研助理,https://www.cd-psychologist.com/4120/renshizhaopin/2026/0309/30339.html,site_36_36,2026-03-23 14:49:06.410619,review,科研助理,,,
384,成都市第八人民医院人才招聘简历模板,https://www.cds8yy.com/news_mtjj/2020/0203624000268.htm,site_35_35,2026-03-23 14:49:05.074533,review,泛招聘词,,,
383,成都中医药大学附属医院（四川省中医医院）2025年8月补充招聘辅助岗工作人员的公告,http://www.sctcm120.com/info/1093/17584.htm,site_34_34,2026-03-23 14:49:03.752579,review,辅助岗,,,
379,成都中医药大学附属医院（四川省中医医院）2025年医疗卫生辅助岗补充招募公告,http://www.sctcm120.com/info/1093/17706.htm,site_34_34,2026-03-23 14:49:03.745784,review,辅助岗,,,
377,成都中医药大学附属医院（四川省中医医院）2025年医疗卫生辅助岗第二批次拟补充录用人...,http://www.sctcm120.com/info/1093/17750.htm,site_34_34,2026-03-23 14:49:03.742292,review,辅助岗,,,
373,成都中医药大学附属医院（四川省中医医院）2025年医疗卫生辅助岗补充招募公告,http://www.sctcm120.com/info/1093/17875.htm,site_34_34,2026-03-23 14:49:03.734388,review,辅助岗,,,
372,成都中医药大学附属医院（四川省中医医院）关于公布2025年下半年公开考核招聘工作人员...,http://www.sctcm120.com/info/1093/17902.htm,site_34_34,2026-03-23 14:49:03.732409,review,泛招聘词,,,
371,成都中医药大学附属医院（四川省中医医院）2025年医疗卫生辅助岗第三批次拟补充录用人...,http://www.sctcm120.com/info/1093/17965.htm,site_34_34,2026-03-23 14:49:03.730389,review,辅助岗,,,
337,关于转发成都市卫生健康委员会所属事业单位招募2025年医疗卫生辅助岗公告,https://www.wcch.cn/hos_hr/2025/7e585Kd2.html,site_31_31,2026-03-23 14:48:57.877408,review,辅助岗,,,
304,四川大学附属成都市第二人民医院面向全国招聘学科带头人,https://www.cd2120.com/news_offer/2026/NbWQl4ey.html,site_29_29,2026-03-23 14:48:55.186414,review,泛招聘词,,,
301,四川省肿瘤医院重症医学科课题组科研助理招聘公告,https://www.sichuancancer.org/info/1072/12022.htm,site_28_28,2026-03-23 14:48:53.882383,review,科研助理,,,
300,四川省肿瘤医院·电子科技大学附属肿瘤医院 总务处劳务派遣工勤岗位招聘公告,https://www.sichuancancer.org/info/1072/12055.htm,site_28_28,2026-03-23 14:48:53.880374,review,劳务派遣 | 派遣,,,
269,四川省第四人民医院招募医疗卫生辅助岗项目人员公告,https://www.scsdsrmyy.cn/news_notes_job/2025/yb82Emev.html,site_26_26,2026-03-23 14:48:50.611983,review,辅助岗,,,
267,四川省第四人民医院•四川大学华西春熙医院招募医疗卫生辅助岗项目人员公告,https://www.scsdsrmyy.cn/news_notes_job/2025/vbmZEOdY.html,site_26_26,2026-03-23 14:48:50.608524,review,辅助岗,,,
266,四川省第四人民医院•四川大学华西春熙医院招募医疗卫生辅助岗项目人员公告,https://www.scsdsrmyy.cn/news_notes_job/2025/RdG690bD.html,site_26_26,2026-03-23 14:48:50.606800,review,辅助岗,,,
265,四川省第四人民医院•四川大学华西春熙医院招募医疗卫生辅助岗项目人员公告,https://www.scsdsrmyy.cn/news_notes_job/2025/QeZ6w6ep.html,site_26_26,2026-03-23 14:48:50.604843,review,辅助岗,,,
264,四川省第四人民医院•四川大学华西春熙医院招募医疗卫生辅助岗项目人员公告,https://www.scsdsrmyy.cn/news_notes_job/2025/lejRv5ej.html,site_26_26,2026-03-23 14:48:50.602933,review,辅助岗,,,
263,四川省第四人民医院•四川大学华西春熙医院招募医疗卫生辅助岗项目人员公告,https://www.scsdsrmyy.cn/news_notes_job/2025/mbkRwXaz.html,site_26_26,2026-03-23 14:48:50.600589,review,辅助岗,,,
262,四川省第四人民医院•四川大学华西春熙医院招募医疗卫生辅助岗项目人员公告,https://www.scsdsrmyy.cn/news_notes_job/2025/wdL9Y4ej.html,site_26_26,2026-03-23 14:48:50.598493,review,辅助岗,,,
240,精诚筑梦 厚德引才 温度医院 职等你来成都市第三人民医院2025“蓉漂人才荟”考核招聘高校毕业生启动,https://www.cd3hospital.com/hos_hr/2025/6dB8mYa7.html,site_24_24,2026-03-23 14:48:47.484874,review,泛招聘词,,,
230,精诚纳新，温暖有度——成都市第三人民医院2026“蓉漂人才荟”考核招聘高校毕业生启动,https://www.cd3hospital.com/hos_hr/2026/mbkwAYbz.html,site_24_24,2026-03-23 14:48:47.466100,review,泛招聘词,,,
215,重庆大学附属三峡医院关于招聘护理员的通知,https://sxyy.cqu.edu.cn/info/1022/4254.htm,site_21_21,2026-03-23 14:48:42.253809,review,泛招聘词,,,
214,招聘通知,https://sxyy.cqu.edu.cn/info/1022/4322.htm,site_21_21,2026-03-23 14:48:42.252023,review,泛招聘词,,,
211,关于招聘神经内科、心血管内科医师的通知,https://sxyy.cqu.edu.cn/info/1022/5057.htm,site_21_21,2026-03-23 14:48:42.246499,review,泛招聘词,,,
210,关于招聘肾病学科、放射科、肿瘤中心 医师、技师的通知,https://sxyy.cqu.edu.cn/info/1022/5082.htm,site_21_21,2026-03-23 14:48:42.244615,review,泛招聘词,,,
209,关于招聘中医和民族医学名医的通知,https://mp.weixin.qq.com/s/dbM9whQdGHiS9mIxwVXxkA,site_21_21,2026-03-23 14:48:42.242634,review,泛招聘词,,,
208,重庆大学附属三峡医院 关于招聘医师、护理人员的通知,https://sxyy.cqu.edu.cn/info/1022/5966.htm,site_21_21,2026-03-23 14:48:42.240615,review,泛招聘词,,,
206,重庆大学附属三峡医院关于招聘生物样本库负责人的通知,https://sxyy.cqu.edu.cn/info/1022/6243.htm,site_21_21,2026-03-23 14:48:42.236272,review,泛招聘词,,,
205,重庆大学附属三峡医院关于临床研究中心招聘人员的通知,https://sxyy.cqu.edu.cn/info/1022/6304.htm,site_21_21,2026-03-23 14:48:42.234010,review,泛招聘词,,,
202,招聘|全球搜寻高层次医学人才、博士研究生,https://sxyy.cqu.edu.cn/info/1022/2249.htm,site_21_21,2026-03-23 14:48:42.226399,review,泛招聘词,,,
201,重庆大学附属三峡医院面向全球招聘学科带头人,https://sxyy.cqu.edu.cn/info/1022/3998.htm,site_21_21,2026-03-23 14:48:42.220535,review,泛招聘词,,,
200,重庆市南川区人民医院招聘报名表,http://www.ncrmyy.com/html/content/17/11/3101.shtml,site_20_20,2026-03-23 14:48:40.922376,review,泛招聘词,,,
198,关于招聘消毒供应中心外派技术工人的通知,http://www.ncrmyy.com/html/content/24/08/17358.shtml,site_20_20,2026-03-23 14:48:40.918232,review,泛招聘词,,,
193,关于招聘外派药师的通知,http://www.ncrmyy.com/html/content/26/01/19714.shtml,site_20_20,2026-03-23 14:48:40.904502,review,泛招聘词,,,
181,重庆中医药学院附属江津医院（重庆市江津区中医院）带编考核招聘紧缺高层次人才10名,http://www.jjzyy.com/article/10/content_10_757.html,site_14_14,2026-03-23 14:48:28.773052,review,泛招聘词,,,
175,重庆中医药学院附属江津医院（江津区中医院）招聘工作人员17名,https://mp.weixin.qq.com/s/X_CT0PYtf3howE6eSZs0CQ,site_14_14,2026-03-23 14:48:28.758777,review,泛招聘词,,,
165,重庆大学附属江津医院关于皮肤科门诊辅助护士招聘的补充说明发布时间：2025-08-26访问人数：1365,http://www.jjhospital.com.cn/html/content/25/08/27446.shtml,site_13_13,2026-03-23 14:48:27.542163,review,泛招聘词,,,
155,长期招聘招生！欢迎加盟李朴研究员团队“高精度时空组多组学与生物标志物大数据AI融合实验室”重庆大学附属江津医院医学检验科主任李朴研究员团队长期招收博士研究生、硕士研究生和博士后科研人员，热忱欢迎有志于大数据驱动的精准医疗、感染性疾病机制与早期诊断、从算法到临床的全链条转化等方面研究，具有..发布时间：2026-01-09访问人数：274,http://www.jjhospital.com.cn/html/content/26/01/27848.shtml,site_13_13,2026-03-23 14:48:27.521824,review,泛招聘词,,,
117,广中医一附院重庆医院（重庆市北碚中医院） 公开（考核）招聘专业人才27名,https://www.cqbbzyy.com/index.php?c=show&id=5106,site_11_11,2026-03-23 13:33:42.173072,review,泛招聘词,,,
116,关于2025年非在编人员招聘（第一、二批） 考核流程的通知,https://www.cqbbzyy.com/index.php?c=show&id=5119,site_11_11,2026-03-23 13:33:42.170666,review,泛招聘词,,,
114,广州中医药大学第一附属医院重庆医院（重庆市北碚区中医院）带编考核招聘高层次人才15名,https://www.cqbbzyy.com/index.php?c=show&id=5344,site_11_11,2026-03-23 13:33:42.165439,review,泛招聘词,,,
66,重庆大学附属中心医院（重庆市急救医疗中心）赴市外带编招聘医学毕业生，诚邀海内外优秀人才加入我院,https://www.120cq.com.cn/rsrc_ryzl/2024/vbmZgRdY.html,site_5_5,2026-03-23 13:33:32.837961,review,泛招聘词,,,
65,重庆大学附属中心医院（重庆市急救医疗中心）2024年第四季度非编招聘计划,https://www.120cq.com.cn/rsrc_ryzl/2024/7axkxley.html,site_5_5,2026-03-23 13:33:32.836392,review,泛招聘词,,,
63,重庆大学附属中心医院（重庆市急救医疗中心）老年病科非编医师招聘计划,https://www.120cq.com.cn/rsrc_ryzl/2024/ZdPNDWaK.html,site_5_5,2026-03-23 13:33:32.832974,review,泛招聘词,,,
62,重庆大学附属中心医院（重庆市急救医疗中心）2025年第一季度非编招聘计划,https://www.120cq.com.cn/rsrc_ryzl/2025/Ddwp1Re1.html,site_5_5,2026-03-23 13:33:32.831153,review,泛招聘词,,,
59,重庆大学附属中心医院   重庆市急救医疗中心非编护理招聘计划,https://www.120cq.com.cn/rsrc_ryzl/2025/YerkKBaO.html,site_5_5,2026-03-23 13:33:32.825557,review,泛招聘词,,,
58,重庆大学附属中心医院（重庆市急救医疗中心）2025年第三季度2批次非编招聘计划,https://www.120cq.com.cn/rsrc_ryzl/2025/mepYOXaM.html,site_5_5,2026-03-23 13:33:32.823695,review,泛招聘词,,,
55,重庆大学附属中心医院（重庆市急救医疗中心）2025重庆国际人才交流大会事业单位考核招聘高层次和紧缺人...,https://www.120cq.com.cn/rsrc_ryzl/2025/BeX6DVby.html,site_5_5,2026-03-23 13:33:32.817602,review,泛招聘词,,,
22,重庆医科大学附属儿童医院朱必越课题组科研助理招聘启事,https://www.chcmu.com/info/2751/410860.htm,site_3_3,2026-03-23 13:25:31.240233,review,科研助理,,,
11,关于重医附一院编外人员招聘理论考核的通知,https://www.hospital-cqmu.com/gw_zpyc_zpgg/010016600040497.html,site_2_2,2026-03-23 13:25:30.022495,review,泛招聘词,,,
